10649	152
10650	152
26160	152
32669	152
33195	152
11925	153
10651	153
10652	153
11924	153
8410	153
8410	153
8411	153
10653	154
10656	154
11342	154
11343	154
11926	155
26942	155
36765	155
10664	156
10662	156
11927	156
10663	156
10665	156
11928	156
8416	156
908	156
910	156
909	156
911	156
10667	157
10666	157
11974	157
11976	157
14202	157
20245	157
14201	157
17718	157
17719	157
20246	157
8422	157
11975	157
17958	157
17959	157
8419	157
10669	158
10668	158
11019	158
11018	158
13817	159
13815	159
12181	159
12182	159
19703	159
6532	159
36716	15א
39120	15א
17500	16
17499	16
33186	16
33185	16
2323	16
2324	16
17570	16
17573	16
25391	16
3067	16
1081	16
25393	16
1083	16
33347	16
33346	16
30805	16
30804	16
3636	16
3633	16
3073	16
32535	16
32536	16
5442	16
36884	16
5444	16
17690	16
17691	16
5446	16
28468	16
28467	16
5443	16
40032	16
9451	16
9451	16
9531	16
875	16
877	16
28099	16
28100	16
9529	16
185	16
9804	160
9805	160
34314	160
34315	160
39949	160
39950	160
11725	160
16331	160
16332	160
11735	160
9807	161
9806	161
29839	161
29838	161
33733	162
33732	162
29947	162
29948	162
43395	163
43394	163
30785	163
30784	163
19303	163
19302	163
3315	164
3317	164
26913	164
26876	164
3323	164
16576	164
16575	164
3325	164
6535	165
28016	165
6534	165
28017	165
37311	165
37310	165
10223	165
6533	165
26877	166
26914	166
2738	166
2739	166
6542	166
6540	166
3326	166
3327	166
22023	167
26912	167
6546	167
6543	167
6548	167
6544	167
10916	167
10917	167
16741	167
16742	167
1027	168
1030	168
40089	168
40088	168
6553	168
22021	168
6558	168
22022	168
1028	168
1031	168
37739	169
6561	169
37740	169
6563	169
36885	16א
1086	16א
1084	16א
16229	16א
187	16א
27325	17
27324	17
36505	17
36506	17
1091	17
3639	17
1087	17
37647	17
18007	17
19582	17
19581	17
18006	17
24044	17
41214	17
41215	17
3641	17
33207	17
2327	17
10399	17
10398	17
2326	17
1323	17
3642	17
7904	17
7902	17
